LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID4738,4738,0,32.0,72.47979797979798,30.893939393939394,0.0,732.0,732,3.2410224072142872,1,,119.96969696969697,129.0,49.0,191.0,3959.0,44.232683651687964,0.8544773206339292,2.4994087274045973,-0.04654689796491201,0.12963693832983075,3.8594578407641484,3.128662485323754,1.2308799742272316,1.2335807581893168,33.0,21.549823185463147,0.8929689984455736,1.0,3.751342706385174
ID4739,4739,0,30.0,72.31720430107528,30.79032258064516,0.0,733.0,733,3.141274657157109,1,,125.03225806451613,123.0,52.0,191.0,3876.0,46.445296762943066,0.8498250079541838,2.473484473927773,-0.0036050219209669975,0.19757893391962794,3.8234549862635387,3.024124648809708,1.3578423776674389,1.264317920152017,31.0,21.549823185463147,0.8388496652064479,0.96875,3.870462501848705
ID4741,4741,0,31.0,72.22222222222221,30.633333333333333,0.0,734.0,734,3.0901936161855166,1,,123.19354838709677,116.0,52.0,200.0,3819.0,46.83974050229762,0.8527792227394136,2.421120575863247,-0.02239387131974364,0.0623647616668522,3.88035221341505,2.764572015598964,1.1668174104841444,1.403599613799297,30.0,21.36505818199175,0.8258914289659688,0.9836065573770492,3.9007081028957318
ID4742,4742,0,26.0,72.2843137254902,30.794117647058822,0.0,735.0,735,2.8490177426065046,1,,131.0,122.0,62.0,211.0,3275.0,46.169073342805284,0.7931558935361216,2.510097788370455,0.08058579330045489,0.027446994097463855,3.0482552172656274,2.9751710099983293,2.249114955888462,1.0245647080526437,25.500000000000004,19.594553449872045,0.8346017736446733,0.9444444444444445,3.880299790823184
ID4744,4744,0,31.0,72.56153846153846,30.853846153846153,0.0,736.0,736,3.2163754912903433,1,,127.39393939393939,124.0,61.0,209.0,4204.0,47.796403757199265,0.8490499648135116,2.4477561112810156,-0.002781353841258822,0.14805874925678922,3.805448812939328,3.0570641912920014,1.7845954513046398,1.244805007293955,32.5,21.727968770336453,0.8650774038408281,0.9701492537313433,3.8113378506552555
ID4743,4743,0,32.0,72.5952380952381,30.833333333333332,0.0,737.0,737,3.166506184233564,1,,106.84375,107.0,52.0,179.0,3419.0,35.321664169138735,0.8031920459761777,2.6947307432300187,0.011803573997735458,-0.05409607090574063,3.9708538921328773,2.7559418300508014,1.0275724050082886,1.4408337102164748,31.499999999999996,20.964036747836246,0.9006801535757804,0.9999999999999999,3.7352496644829456
ID4745,4745,0,33.0,72.0343137254902,31.539215686274506,0.0,738.0,738,3.2897623212397704,1,,114.79411764705883,112.0,50.0,206.0,3903.0,47.12123590739408,0.8387248743718594,2.222469088075114,0.0024535986707428362,0.023596664365476784,3.990325580448578,3.0216353265147564,1.144543664836886,1.3205847659489531,34.0,22.85038626520892,0.8182795344653662,0.9444444444444444,3.918808914443146
ID4746,4746,0,33.0,72.74731182795698,32.75806451612903,0.0,739.0,739,3.141274657157109,1,,94.375,91.0,53.0,171.0,3020.0,28.960206290478954,0.7716967563680407,2.838850968559854,-0.00738930400227527,-0.05522266401528051,4.166534356574938,2.5943564292257317,1.1816869428984516,1.6059992025916086,31.0,21.61431828770913,0.8338510363335794,0.9841269841269841,3.8820461641668422
ID4747,4747,0,26.0,72.78846153846153,34.10897435897436,0.0,740.0,740,2.876813695875796,1,,95.11538461538461,97.0,52.0,141.0,2473.0,26.02664315362536,0.7082661754547547,3.030425184156278,0.007685476921590369,-6.660537809718284E-4,3.8526107594809478,2.5521515316432235,1.5152292589310143,1.5095540808270163,26.0,20.20079285608123,0.8006567721893941,0.9629629629629629,3.9617014216616893
ID4748,4748,0,22.0,72.5962962962963,35.388888888888886,0.0,741.0,741,2.676186174229157,1,,88.95454545454545,92.0,55.0,132.0,1957.0,24.263390554745666,0.6474347981978892,2.881605036186226,0.02003033320425029,-0.007042362865561054,3.2553450375085005,2.4761740074294716,1.3607962541332779,1.3146673164895588,22.5,18.358485472372255,0.8389163947434767,0.9782608695652174,3.8703085655872345
ID4751,4751,0,36.0,72.92592592592592,37.21759259259259,0.0,742.0,742,3.385137501286538,1,,111.44444444444444,109.0,49.0,203.0,4012.0,44.34826100275246,0.807750075097627,2.245693299820965,-0.059605069077955264,-0.04977940127865064,4.412573625099795,2.8080882542359,1.4145198775781083,1.5713799658695151,36.0,23.48090296724472,0.8205079192595846,0.972972972972973,3.91348382787412
ID4749,4749,0,41.0,73.30246913580247,38.37242798353909,0.0,743.0,743,3.5904805236128943,1,,111.46341463414635,103.0,51.0,202.0,4570.0,44.950026452147725,0.8530458593433219,2.2830666978707295,0.03064292149602196,0.10051468660187121,4.752808767267069,3.0951174244661366,1.2432663799992814,1.5355826986392482,40.5,26.200104725336033,0.7414106714389807,0.9418604651162791,4.116949270907292
ID4752,4752,0,36.0,73.29908675799086,40.44063926940639,0.0,744.0,744,3.4085643379153576,1,,103.91428571428571,94.0,51.0,186.0,3637.0,39.04399586934434,0.7815810045931735,2.335174913756068,0.08480388753463172,-0.012272689731957841,4.199681248679689,3.1603802711389073,1.4264189191413894,1.328853140564078,36.5,22.689811215547053,0.8909246262604912,1.0,3.7556442746525587
ID4750,4750,0,33.0,73.43627450980392,42.98529411764706,0.0,745.0,745,3.2897623212397704,1,,103.06060606060606,105.0,47.0,184.0,3401.0,35.83550909532627,0.7419874812633228,2.449969384966924,0.07970883693059853,0.18590581987939053,4.698852399277203,2.789593754961315,1.1651663905167218,1.6844217517049773,34.0,23.151279812428157,0.7971476553919428,1.0,3.9704117320697563
ID4753,4753,0,33.0,73.43627450980392,44.98529411764706,0.0,746.0,746,3.2897623212397704,1,,90.63636363636364,83.0,48.0,154.0,2991.0,32.908792690763306,0.723846251642158,2.3129610529465126,0.07970883693059853,0.18590581987939053,4.698852399277203,2.789593754961315,1.1651663905167218,1.6844217517049773,34.0,23.151279812428157,0.7971476553919428,1.0,3.9704117320697563
ID4756,4756,0,39.0,73.74786324786325,46.991452991452995,0.0,747.0,747,3.523362819972964,1,,86.46153846153847,83.0,39.0,167.0,3372.0,27.296468013131346,0.734419202743249,2.6824797327990444,-0.018462208736856434,0.10598117058093429,4.5744446053651435,3.167803566703808,1.23647921490249,1.444043012466517,39.0,24.953369389717764,0.7870749308023403,0.9750000000000002,3.9957369715918793
ID4754,4754,0,37.0,74.0,49.73504273504274,0.0,748.0,748,3.523362819972964,1,,92.05128205128206,89.0,54.0,150.0,3590.0,27.153509725601836,0.7408874161480643,2.8854622530270633,-0.024095994850276057,0.05242068114840587,5.221825724346724,2.5748748770165677,1.5470216281201665,2.0279920282561847,39.0,25.61431828770913,0.7469798166754856,0.9873417721518988,4.101573498386744
ID4755,4755,0,38.0,74.59132420091325,53.47260273972603,0.0,749.0,749,3.4085643379153576,1,,93.44444444444444,95.0,49.0,145.0,3364.0,28.33215683831909,0.7216932849110311,2.765035576375201,-0.3188316725684729,-0.21085503024538751,4.5357822501257035,3.153665715602791,1.4552595647375055,1.438257145544906,36.5,25.594553449872045,0.7001766361501641,0.9012345679012346,4.236440630252431
ID4757,4757,0,36.0,74.62962962962962,56.138888888888886,0.0,750.0,750,3.385137501286538,1,,92.22222222222223,93.0,50.0,137.0,3320.0,27.213558712115873,0.7424772568229531,2.887993938021859,-0.021941607279279355,0.154032751270979,4.142608107552893,3.152593167906582,1.7210810674559225,1.3140319371762488,36.0,22.313755207963357,0.9085880824525583,1.0,3.7189592013272263
ID4758,4758,0,43.0,74.74904214559388,58.729885057471265,0.0,751.0,751,3.721085869607808,1,,94.68181818181819,89.0,48.0,154.0,4166.0,33.754085180682615,0.8146567622010344,2.518549077614427,0.06457348197541343,0.016343545039979562,4.90109248166619,3.2859297353785766,1.8607302043506713,1.491539039589819,43.5,25.594553449872045,0.8344570869186887,0.9886363636363636,3.8806361793247337
ID4760,4760,0,34.0,75.0072463768116,61.814009661835755,0.0,752.0,752,3.3138634663094946,1,,75.67647058823529,76.0,37.0,101.0,2573.0,13.728361680787065,0.6340693038474695,4.277976647937979,-0.06975674046419784,-0.12238682706729254,4.173909617553571,2.931425020260877,1.257478217422867,1.4238500349506198,34.5,23.594553449872045,0.7787632241743362,0.9583333333333334,4.017003542907988
ID4759,4759,0,37.0,74.78508771929825,63.28070175438596,0.0,753.0,753,3.477898169151024,1,,85.6842105263158,87.0,45.0,125.0,3256.0,21.55458847890679,0.7091863517060367,3.29884577603873,0.03519433236499439,0.030431511112036982,4.459056191688196,2.896438409358985,1.055820349918118,1.539496292163532,38.0,23.48090296724472,0.8660916925517838,0.987012987012987,3.809105448779978
ID4761,4761,0,32.0,75.47979797979798,65.89393939393939,0.0,754.0,754,3.2410224072142872,1,,87.48484848484848,89.0,52.0,128.0,2887.0,18.914480583869487,0.6650966067480534,3.6949938212150024,-0.04654689796491205,0.12963693832983464,3.859457840764148,3.128662485323754,1.2308799742272312,1.2335807581893166,33.0,21.549823185463147,0.8929689984455736,1.0,3.751342706385174
ID4762,4762,0,32.0,75.51515151515152,67.86868686868686,0.0,755.0,755,3.2410224072142872,1,,97.0,96.0,54.0,157.0,3201.0,26.61766330841233,0.7335499593826158,3.0840764698141188,0.09729813089636423,0.01930698382947404,3.6377348010492203,3.2918034403694776,1.0966553479865497,1.1050887050050944,33.0,22.155374460927135,0.8448227775587556,0.9565217391304348,3.8567556529789284
ID4763,4763,0,32.0,75.33589743589744,68.78205128205127,0.0,756.0,756,3.2163754912903433,1,,84.75757575757575,87.0,52.0,118.0,2797.0,18.226063588701596,0.6950013751695655,3.813565851343837,-0.029062384541218605,0.16665569954075357,3.6543266904223324,3.3964002811444858,1.6395895622606729,1.075941110566312,32.5,22.672240680335612,0.7945190936707808,0.9285714285714286,3.976974100869481
ID4764,4764,0,29.0,75.25151515151515,69.22727272727273,0.0,757.0,757,2.9586351363515986,1,,86.67857142857143,84.0,44.0,156.0,2427.0,28.273863826180097,0.6871528150811756,2.497212428761395,0.12237162600947002,-0.06280574324467586,3.663503497536391,2.695028397904401,1.06272403385631,1.359356176129742,27.5,20.964036747836246,0.7863080705820306,0.9482758620689655,3.9976849517263386
ID4765,4765,0,30.0,74.80508474576271,69.60169491525424,0.0,758.0,758,3.064333800750471,1,,78.27586206896552,75.0,53.0,129.0,2270.0,19.121596899325528,0.6876756289037397,3.3360177342197237,-0.02731218908992945,0.008158587942598773,3.914413193314942,2.7147872288157155,1.2297996244529998,1.441885814021066,29.5,22.200104725336033,0.7521800901401314,0.9365079365079365,4.087370584965797
ID4766,4766,0,34.0,75.21428571428571,69.17724867724868,0.0,759.0,759,3.166506184233564,1,,89.73333333333333,87.0,55.0,131.0,2692.0,20.273871979902392,0.7089824462403516,3.6723577088143626,0.12387687286397107,0.04113186029479176,4.089502954561637,2.7420492868913215,1.2970559382821973,1.4914038832605858,31.5,22.015339721864635,0.8167133127092051,0.9692307692307692,3.9225646901263134
ID4769,4769,0,32.0,75.47979797979798,68.47979797979798,0.0,760.0,760,3.2410224072142872,1,,81.51515151515152,78.0,51.0,119.0,2690.0,18.46300559924022,0.7232543241511851,3.706018614166384,0.025395996326648528,0.18369255582308164,4.120947718048952,3.021145780126243,1.3446554986422665,1.3640347133056097,33.0,23.077687230463567,0.7786445312048197,0.9428571428571428,4.017309697957838
ID4768,4768,0,31.0,74.65476190476191,67.88095238095238,0.0,761.0,761,2.985410660720923,1,,78.37931034482759,80.0,48.0,125.0,2273.0,21.546318533905787,0.7074636475827655,3.014470375254509,0.13905185848100135,-0.0010988292304433542,3.4618807951756745,2.9063394098586985,1.2642104998114105,1.1911481444433172,28.0,21.00876701224514,0.7971990378059736,0.9333333333333333,3.9702837761784355
ID4767,4767,0,38.0,74.73076923076923,66.44444444444444,0.0,762.0,762,3.523362819972964,1,,107.02564102564102,96.0,51.0,206.0,4174.0,45.86736437500907,0.8043227665706053,2.0803201735914993,0.18932733971862553,0.19169808460173432,4.364850502074214,3.32525443301374,0.8747519733224816,1.3126365485717941,39.0,23.562968604702135,0.8827027139257972,1.0,3.773094660838183
ID4773,4773,0,41.0,75.41269841269842,64.48809523809524,0.0,763.0,763,3.656366395715726,1,,119.07142857142857,118.0,48.0,204.0,5001.0,46.69589884177319,0.8036787689348401,2.272386092634463,0.05257650147914765,-0.005467988320634335,4.367161876968533,3.316506312598718,2.0636964496146684,1.3167958886068127,42.0,24.24483498974493,0.8978849437255546,0.9882352941176471,3.741059258195783
ID4770,4770,0,50.0,74.95544554455445,62.698019801980195,0.0,764.0,764,4.009320298040732,1,,102.37254901960785,90.0,35.0,200.0,5221.0,45.16324203788463,0.8286803196681943,2.054365137601756,0.06818778959330755,-0.15694445380975772,5.261173824441034,3.351558046595971,1.4283948891273879,1.5697695672568093,50.5,28.087142373453904,0.8044260586770036,0.9439252336448598,3.9524088824904617
ID4771,4771,0,40.0,74.26666666666667,60.81666666666666,0.0,765.0,765,3.5682482323055424,1,,88.725,87.0,52.0,153.0,3549.0,23.361141853898083,0.7371512481644641,3.2233013467805,0.18464059377556377,0.09132784301001355,5.201062803319115,2.8935415190331177,1.464524885602445,1.797473016753898,40.0,26.94427190999916,0.6923679408234664,0.9523809523809523,4.260263456524636
ID4772,4772,0,34.0,73.63526570048309,57.669082125603865,0.0,766.0,766,3.3138634663094946,1,,81.6470588235294,78.0,51.0,128.0,2776.0,21.905973106758136,0.6731169020235842,2.998970540231601,-0.03828895710711574,0.12364514331445162,5.075789808966226,2.4221472396504393,1.4407535546887766,2.0955744249877872,34.5,24.964036747836243,0.6956636846087554,0.9452054794520548,4.250159863139399
ID4776,4776,0,36.0,73.45555555555556,54.05555555555555,0.0,767.0,767,3.454941494713355,1,,86.10526315789474,88.0,32.0,149.0,3272.0,26.422543071424986,0.7579132361649696,2.810005273883455,0.0545069192760092,0.040019801919888395,4.735584006853289,2.8033912115001893,1.2640538004988437,1.689234091705352,37.5,24.200104725336036,0.8046493058852996,0.974025974025974,3.951860553265956
ID4774,4774,0,37.0,73.1,51.91777777777778,0.0,768.0,768,3.454941494713355,1,,100.05405405405405,91.0,53.0,193.0,3702.0,38.5068146537048,0.7347631583331944,2.201072122908555,-0.0071010774759104845,0.019691241596695518,4.617945101688361,2.847990346093016,1.3874311006364848,1.6214749842896896,37.5,26.358485472372255,0.6782662798710274,0.8928571428571429,4.304322653325017
ID4777,4777,0,45.0,72.68888888888888,49.37037037037037,0.0,769.0,769,3.7846987830302403,1,,115.55555555555556,118.0,47.0,196.0,5200.0,44.72875603190431,0.8318459370596524,2.3463238743615027,0.053885758591212495,-0.015939259066281488,4.906491025362252,3.192596776411206,1.333195343540453,1.5368339220330955,45.0,27.367940615362592,0.7549846818397242,0.9183673469387755,4.079771708008545
ID4775,4775,0,41.0,72.85443037974683,48.37341772151899,0.0,770.0,770,3.5458765494951643,1,,120.60526315789474,126.0,33.0,196.0,4583.0,46.7896612937402,0.7905250638165644,2.2760489298688755,0.08158694867722759,-0.12255859014025035,4.459223663016692,3.0939657141839745,1.5223151862536624,1.4412647310776037,39.5,25.251407699364425,0.7784590498828536,0.9518072289156626,4.0177882661840965
ID4781,4781,0,40.0,72.04878048780488,44.82113821138211,0.0,771.0,771,3.612575996921784,1,,95.0,91.0,37.0,175.0,3895.0,34.104251934326314,0.790667381809823,2.4599369340996704,0.05309365255034367,-0.016866170537832462,4.777242666545642,3.069130292445319,1.6244461779415251,1.556546060721127,41.00000000000001,24.785891162962937,0.8386575171781595,1.0000000000000002,3.8709058646814785
ID4779,4779,0,42.0,71.80588235294118,43.417647058823526,0.0,772.0,772,3.6780660900548137,1,,123.92857142857143,122.0,52.0,219.0,5205.0,51.5072303033192,0.8469891061353394,2.2067174665103324,0.05012266443003939,0.14495469657625598,4.772536740704434,3.1698958569762605,1.3464458741287508,1.5055815572619224,42.50000000000001,26.200104725336033,0.7780235441026341,0.9340659340659342,4.018912605693457
ID4778,4778,0,36.0,71.42488262910798,41.73004694835681,0.0,773.0,773,3.3615474055149916,1,,133.73684210526315,129.0,51.0,221.0,5082.0,55.33518709012124,0.8269622528460157,2.18794191915203,0.04513831220168338,0.16302508266808724,4.547585462563904,2.817562078927036,1.1053211470372706,1.6140142914954632,35.50000000000001,23.384823019828833,0.8157743430561747,1.0000000000000002,3.924821509061528
ID4780,4780,0,36.0,71.06444444444445,40.10444444444445,0.0,774.0,774,3.454941494713355,1,,138.27027027027026,136.0,54.0,218.0,5116.0,49.57073994059659,0.8396348538168708,2.5461983639580485,0.2133807536922929,-0.1605254840453256,4.748306094527574,2.967195985358071,1.4443754432559472,1.6002670932282772,37.5,24.200104725336033,0.8046493058852997,0.9868421052631579,3.9518605532659556
ID4783,4783,0,37.0,70.78508771929825,38.280701754385966,0.0,775.0,775,3.477898169151024,1,,121.92105263157895,128.0,33.0,206.0,4633.0,47.29858096205617,0.8338830980340414,2.3441970293232255,0.035194332364994474,0.030431511112029665,4.459056191688196,2.8964384093589857,1.055820349918118,1.5394962921635318,37.99999999999999,23.48090296724472,0.8660916925517835,0.9870129870129868,3.809105448779978
ID4782,4782,0,32.0,70.5952380952381,36.833333333333336,0.0,776.0,776,3.166506184233564,1,,116.71875,117.0,58.0,198.0,3735.0,39.293957817554364,0.8024335783252967,2.6448111867194304,0.01180357399773533,-0.05409607090574426,3.9708538921328773,2.755941830050801,1.0275724050082884,1.440833710216475,31.5,20.964036747836246,0.9006801535757806,1.0,3.735249664482945
ID4784,4784,0,31.0,70.66666666666667,35.23232323232323,0.0,777.0,777,3.2410224072142872,1,,109.51515151515152,113.0,42.0,193.0,3614.0,43.01970566795612,0.8035432088497048,2.268399029483526,-0.011604834518621465,0.08341357828581628,4.085005366195954,2.883830885786307,1.3115041774654594,1.416520429935729,33.0,22.15537446092714,0.8448227775587555,0.9705882352941176,3.856755652978929
ID4785,4785,0,32.0,70.22916666666667,34.682291666666664,0.0,778.0,778,3.1915382432114616,1,,113.8125,110.0,37.0,199.0,3642.0,48.67166990779034,0.8119402985074626,2.095674962318767,0.06919014605078473,0.0025694015562933866,3.9840580252425473,2.8852653304884783,1.4405777442318564,1.3808289945271834,32.0,21.61431828770913,0.860749456860469,0.9846153846153847,3.8209077579908826
ID4786,4786,0,40.0,70.12248995983936,33.178714859437754,0.0,779.0,779,3.634537147509613,1,,132.88095238095238,136.0,32.0,222.0,5581.0,58.71851097207902,0.8908489008353692,2.1323815535711876,-0.15777435326744813,0.20963059743036658,4.338640192837897,3.571141827654365,1.1424672397136706,1.2149167975464161,41.5,24.14470710280866,0.8945694814247352,1.0,3.747985422174074
ID4787,4787,0,39.0,70.37280701754385,32.23245614035088,0.0,780.0,780,3.477898169151024,1,,149.81578947368422,167.0,57.0,222.0,5693.0,55.43530695746163,0.8699293808507143,2.51454793871837,-0.010470646969906105,0.07614024199676446,4.1401719047919805,3.2135418446919335,1.248917554276358,1.2883516396808825,38.0,25.00876701224514,0.7634997505273142,0.9156626506024096,4.0569577254545415
ID4788,4788,0,29.0,70.0919540229885,31.942528735632184,0.0,781.0,781,3.0382538898732494,1,,90.44827586206897,85.0,50.0,179.0,2623.0,38.15062834803319,0.8025426640705532,2.1111114907550306,-0.09645179827690957,0.24548535852818615,4.204261768705225,2.6781449100746686,1.6534037776994666,1.569841031711763,29.0,20.718347206234903,0.8489803690419099,1.0,3.847300490931368
ID4791,4791,0,34.0,70.47183098591549,31.495305164319248,0.0,782.0,782,3.361547405514991,1,,121.0,116.0,43.0,199.0,4235.0,50.731704902880416,0.8891698735568994,2.2451721003414806,-0.041224512169312916,0.049196190998381094,4.0733187356023155,3.026609894174918,1.6635826815971757,1.345835399349588,35.5,22.200104725336033,0.9051658711855819,0.9861111111111112,3.725982807547248
ID4790,4790,0,29.0,70.41228070175438,31.207602339181285,0.0,783.0,783,3.0119481662601757,1,,114.21428571428571,117.0,46.0,167.0,3198.0,35.433147425933484,0.8133760432935745,2.891639811663559,-0.04411797347412843,-0.27273435654192035,3.9553350942838645,2.828438067664528,1.2568663552415904,1.3984167231739415,28.5,20.830621427371835,0.8253730261025269,0.95,3.901932895061215
ID4789,4789,0,31.0,70.83879781420765,31.19945355191257,0.0,784.0,784,3.1158388162107515,1,,128.96774193548387,136.0,51.0,207.0,3998.0,49.51396023410484,0.8578349965719511,2.405359799809207,-0.004831721419915989,-0.08247114215776981,3.5894410117908584,2.974864357453546,1.512337412075871,1.2065898072957464,30.5,21.594553449872045,0.8219042910031739,0.953125,3.910158014078416
ID4792,4792,0,27.0,70.84640522875817,31.552287581699346,0.0,785.0,785,2.849017742606504,1,,102.4,102.0,61.0,169.0,2560.0,26.54398864777736,0.7559007464192052,3.321456584850346,-0.027758926467177907,-0.04045044618743704,3.3901748447763835,2.625249823474926,1.194481456000132,1.2913722779681822,25.5,19.122417494872465,0.8763234893260281,1.0,3.7868029396644287
ID4793,4793,0,31.0,70.97619047619048,31.97089947089947,0.0,786.0,786,3.166506184233564,1,,113.71875,104.0,44.0,210.0,3639.0,47.038237277017856,0.8427562665866444,2.2112870787170507,0.0028196585491049283,-0.04152980568810669,3.9274738263395736,2.7546101219361465,1.557534254328192,1.4257821079881354,31.5,21.122417494872465,0.8872237788163755,0.9999999999999999,3.7634690212482234
ID4796,4796,0,36.0,71.34037558685446,32.16666666666667,0.0,787.0,787,3.361547405514991,1,,130.02857142857144,133.0,64.0,218.0,4551.0,51.867186563537516,0.8713517238849694,2.33460907203991,-0.06455156947376511,0.1237631206011564,4.085533563697584,3.147099521473612,1.3081498390840929,1.2981901385134953,35.5,22.358485472372255,0.8923874489071812,0.9861111111111112,3.7525648416324278
ID4794,4794,0,40.0,71.68333333333334,32.454166666666666,0.0,788.0,788,3.5682482323055424,1,,122.2439024390244,111.0,45.0,216.0,5012.0,57.76884129347103,0.9011162862737724,2.006022044253609,0.13978669256544785,-0.056831159499690524,4.285652399955071,3.4367210026318813,1.116914207595406,1.2470178395840301,40.0,23.781796514463956,0.8887518908687442,1.0,3.7602321918179795
ID4795,4795,0,36.0,71.94808743169398,33.040983606557376,0.0,789.0,789,3.1158388162107515,1,,140.96774193548387,152.0,58.0,211.0,4370.0,50.36829946898991,0.8054385984715935,2.4971358261225234,0.15255287978700188,0.058076901044553084,3.9273710383439986,2.9336046566722556,0.8397799932064265,1.3387526602848474,30.5,21.546086200235898,0.8256061461215053,0.9682539682539683,3.9013819768695406
ID4798,4798,0,31.0,71.84375,34.203125,0.0,790.0,790,3.1915382432114616,1,,135.375,157.0,54.0,210.0,4332.0,48.06698954449891,0.8242560359348681,2.5450591870348145,0.0071698452547279395,-0.00439670175796826,3.6232269766767615,3.0596036029974036,0.9607563740798257,1.1842145084177547,32.0,21.48090296724472,0.8714746842639062,0.9846153846153847,3.7973230385372427
ID4797,4797,0,32.0,72.04358974358973,34.13589743589744,0.0,791.0,791,3.2163754912903433,1,,110.9090909090909,102.0,31.0,196.0,3660.0,43.029324039226175,0.8183902774592983,2.3200961219181444,0.08317034117300529,0.08790598014070082,3.9830633915435314,2.890976740495715,1.4767339494497596,1.3777569828737386,32.5,21.886349517372675,0.8526024259962935,1.0,3.839119671513647
ID4799,4799,0,42.0,72.73293172690762,36.92570281124498,0.0,792.0,792,3.634537147509613,1,,117.19047619047619,114.0,31.0,209.0,4922.0,50.272058910340895,0.8735169889889155,2.1737488372821008,0.08952438877426346,0.05505713146539496,4.566298996498719,3.265797555313666,1.446603070906967,1.3982186339349334,41.5,24.964036747836243,0.8368128380076333,0.9764705882352943,3.875170049117062
ID4800,4800,0,36.0,73.09360730593608,38.00684931506849,0.0,793.0,793,3.4085643379153576,1,,102.0,97.0,49.0,178.0,3774.0,35.35612472479918,0.8202411994784876,2.6000287462158096,0.09714169590095807,-0.08504930373225433,4.7163964122811075,2.7539995347589867,1.471450033040861,1.7125625305139558,36.5,24.358485472372255,0.7730403528811475,0.9605263157894737,4.031845202874102
ID4804,4804,0,34.0,72.93333333333332,40.161904761904765,0.0,794.0,794,3.3377905890622728,1,,96.91428571428571,93.0,42.0,181.0,3392.0,33.42539667464162,0.8020187710288649,2.580871889311441,0.04027699482258151,0.0023436582067054715,4.678296848606114,2.567398587068753,1.415379452487429,1.8221934343071415,35.0,24.313755207963357,0.7440015299138546,0.9459459459459459,4.109774732487572
ID4801,4801,0,39.0,73.7439024390244,42.8089430894309,0.0,795.0,795,3.6125759969217834,1,,108.97560975609755,101.0,45.0,199.0,4468.0,44.412547666666256,0.8506143863040176,2.2556432146270886,-0.15465962032133157,0.004057128716088515,4.909908891160466,2.968911205167867,1.3331221619413856,1.6537742464692042,41.0,25.549823185463147,0.7892560556498889,0.9534883720930233,3.990212002462508
ID4802,4802,0,35.0,73.90404040404042,45.08080808080808,0.0,796.0,796,3.2410224072142872,1,,106.39393939393939,89.0,51.0,204.0,3511.0,45.519185099485384,0.7590180360721442,2.0171314934023252,-0.06725351644709901,-0.1265553945449424,4.448442017835452,2.635912909211603,1.2703599600842466,1.687628601950272,33.0,23.77269903474535,0.7337816036788634,0.9705882352941176,4.138295723708751
ID4803,4803,0,35.0,74.2363184079602,47.156716417910445,0.0,797.0,797,3.2654833007009834,1,,106.38235294117646,105.0,58.0,177.0,3617.0,34.43836365545839,0.7759215583774758,2.6992997779760457,0.08418691108284658,-0.07210769284134903,4.374534302097315,2.7117283292372867,1.5299435884842092,1.613190471527698,33.5,23.122417494872465,0.7873869164680029,0.9710144927536232,3.9949452793860747
ID4805,4805,0,37.0,74.58108108108108,49.33333333333333,0.0,798.0,798,3.431831258788849,1,,86.21621621621621,85.0,48.0,134.0,3190.0,23.058060936994988,0.7431693989071037,3.1881914838539784,0.0720127863830786,-0.18279070346441134,4.857996928082502,2.7440888354607136,1.3769644104238528,1.7703497296824497,37.0,24.953369389717764,0.7467121138381176,0.9487179487179487,4.102308657526102
ID4806,4806,0,29.0,75.32738095238095,52.63690476190476,0.0,799.0,799,2.985410660720923,1,,71.78571428571429,76.0,47.0,92.0,2010.0,12.991042905294238,0.5971394517282479,4.131967835060864,-0.05181739045146721,-0.03978597762289207,4.0015835997700435,2.4242416323869915,1.4898722844543064,1.6506537740752958,28.0,21.00876701224514,0.7971990378059736,0.9491525423728814,3.9702837761784355
